,area,perimeter,physiological_length,physiological_width,aspect_ratio,rectangularity,circularity,mean_r,mean_g,mean_b,stddev_r,stddev_g,stddev_b,contrast,correlation,inverse_difference_moments,entropy
0,77.0,36.97056221961975,14,10,1.4,1.8181818181818181,17.750941179672406,20.0152328125,34.68585260416667,15.543645833333333,41.9778472548191,66.78954706652225,34.177539213757,19.108246604957355,0.9968510382623897,0.815117619182172,3.338315289041972
0,106.0,40.14213526248932,11,14,0.7857142857142857,1.4528301886792452,15.201802107848948,22.4658921875,34.949600520833336,17.665575520833332,47.67276364916129,71.15763016884891,38.627429553538406,15.13228792961067,0.9962466024333546,0.8371588043194045,2.9984586275058955
0,220.0,57.79898929595947,16,19,0.8421052631578947,1.3818181818181818,15.185105289247444,20.481947916666666,31.7191953125,16.649422395833334,43.704103296551246,64.3534240564554,36.77425136658287,20.17022818111534,0.9962040114878816,0.8296685617810712,3.047939894068352
0,306503.0,5009.320309996605,890,1008,0.8829365079365079,2.9269534066550733,81.86963901868656,20.489906770833333,28.576953125,16.027938541666668,47.64013104124217,63.939786877380826,38.95424818591109,10.379830847781697,0.9973021130877078,0.866384052427834,2.540259404994704
0,382850.5,4852.720240831375,912,1077,0.8467966573816156,2.565554962054379,61.5093717672421,20.3872671875,34.5209703125,16.976180729166668,43.185828243819195,68.61505971447521,37.577569118711,15.75659639180156,0.9968491469980514,0.8389706926059134,2.9689089373422766
0,364040.0,4717.600401878357,1023,1031,0.9922405431619786,2.8972448082628284,61.135461904743536,21.651157291666667,36.043827604166665,16.8305546875,46.38694925135925,74.15676790081453,38.115690219255335,12.319954941202916,0.9966179044082355,0.8477914824657378,2.835598765490881
0,286541.0,4117.080631136894,775,923,0.8396533044420368,2.4964141257272083,59.15507003633884,18.265033854166667,26.714400520833333,14.784239583333333,44.127723254891684,62.81905862209865,37.10682381293593,8.01308211040796,0.9976085716574037,0.8797195769199962,2.2187127151614043
0,25.5,21.071067690849304,8,6,1.3333333333333333,1.8823529411764706,17.41136837773935,19.823778645833332,32.15223541666667,16.05130260416667,42.827837127428005,64.95616283312087,36.14105127571197,17.274763747439195,0.9968026506475292,0.8318085748512511,3.0216365916928165
0,88.0,41.79898965358734,16,11,1.4545454545454546,2.0,19.854040182507973,22.470630208333333,34.79399739583334,17.4729796875,46.427710205386376,67.55730183448894,38.10646309063219,16.214658388659217,0.9970120780386744,0.8212442691482692,3.2459112587630363
0,339451.5,4654.543614149094,1016,849,1.1967020023557127,2.5411111749395716,63.822891505903215,17.061830208333333,29.176978645833334,14.838357291666666,39.027020673506904,62.66942402164516,34.97752992650914,12.865402234793287,0.9973642246531578,0.8599409024274411,2.5991576595401304
0,302.0,74.42640590667725,26,22,1.1818181818181819,1.8940397350993377,18.342019523792985,18.8804625,29.180923958333334,14.901302083333333,43.255619761996606,62.65273949733802,35.47494036834897,14.880541433650109,0.9969486640068932,0.8481040157515662,2.7632255696113006
0,429679.5,5494.048223018646,1082,1040,1.0403846153846155,2.6188822133706635,70.24902485888748,19.3353484375,35.263340104166666,15.078391666666667,39.97474691482904,64.99724135500192,33.386537808373156,21.271639152733815,0.9969929524379317,0.8073361881395793,3.404310109844773
0,442998.5,5271.254288315773,1153,991,1.1634712411705348,2.5792931578775096,62.72283489015747,22.639336979166668,40.81198072916666,18.401181770833333,43.7718144281367,73.97948662258541,37.31154445397453,19.441101712372625,0.9963340694082914,0.8108139315557825,3.316792714919748
0,522760.5,5755.954863667488,1195,1081,1.1054579093432007,2.471102923805452,63.37704626225089,27.6041515625,50.332254166666665,22.0713875,47.34298178533993,81.15999202245766,39.46791574958718,21.441523014703463,0.9961030623071334,0.7740874857278441,3.893766649014996
0,518887.0,6126.8980840444565,1251,1115,1.1219730941704036,2.688186445218323,72.3450002259984,27.039338541666666,51.21245572916666,21.209277083333333,47.10238799214402,83.73278234434615,38.9944273526452,23.807882127545575,0.9952607681595824,0.776391480701959,3.8918560827392468
0,490223.5,5816.700029850006,1228,1059,1.1595845136921623,2.652773683840126,69.01749760518838,25.9302875,51.96270520833333,20.1537328125,46.48588009816182,88.03160185253653,37.76600256946092,23.07637586866001,0.9945790525165794,0.7785461914776287,3.8259368786732013
0,486108.0,5315.957827210426,1145,1055,1.085308056872038,2.4849930468126424,58.134010591637654,23.871555729166666,48.65047447916667,17.795394270833334,43.90846908966947,82.78151519168465,35.00124284304907,23.090990495986517,0.9955123243460697,0.7810411301360493,3.767528676388642
0,502036.0,5764.8594118356705,1252,1083,1.1560480147737766,2.7008342031248755,66.19765124060886,25.387517708333334,48.139776041666664,21.601794270833334,45.091226706079546,80.45499666060637,39.40100409054432,28.55914631636172,0.9945622549729198,0.7788087872157405,3.7789468273879105
0,482096.0,5311.271537542343,1160,1008,1.1507936507936507,2.4254090471607315,58.51449782928588,24.706186979166667,49.3396921875,18.879952083333333,45.15143290283957,84.24895494745668,36.43457155124382,20.367366260219107,0.9957612414875201,0.782008959692853,3.808846003702867
0,451870.5,5883.435094237328,1181,1015,1.1635467980295566,2.6527843707433876,76.60338196032579,20.318630729166667,36.9706421875,17.318725520833333,40.48033200389949,66.3870519668407,36.067660707872406,29.665941439336567,0.9957314860771539,0.8021416580221928,3.455636513079993
0,517467.0,5681.168068289757,1225,1063,1.1523988711194733,2.5164406619166053,62.37242301471431,23.527801041666667,43.2928015625,20.016861458333334,41.52290550128628,70.9344865296434,36.81172635100426,22.032900347819346,0.9969255961515107,0.7791016385422854,3.773552780184064
0,534287.5,6054.68992960453,1273,1102,1.1551724137931034,2.625638818052079,68.61337789795664,23.19698489583333,45.1487171875,18.6881625,41.390367030123244,72.47898683533944,35.518789805518345,29.072113208808922,0.9961262656975206,0.7716554882861473,3.9295124151296412
0,540671.0,5930.96706032753,1215,1116,1.0887096774193548,2.5078837222636317,65.06058262915928,24.532022916666666,45.77228072916667,20.3974453125,42.36920814094997,73.15613470855459,37.0733649228491,21.60487184089158,0.9969206553154195,0.7756334683529817,3.782171955168305
0,494906.5,5499.043178319931,1161,1051,1.104662226450999,2.4655384400891887,61.101391630594804,26.729527604166666,52.362015625,21.387159375,47.26288127321049,88.02103402679153,39.41490204797779,19.098320184390335,0.9953747365988447,0.7822135889098485,3.7237073304689687
0,476674.5,5724.8076729774475,1137,1063,1.0696142991533395,2.535547842395597,68.75430276337723,22.29424427083333,44.146980729166664,18.042614583333332,41.76943033383685,76.37922772190372,35.614051177715716,29.056451773042667,0.9948725466323649,0.7922934901670187,3.5674174070531355
0,467530.0,5317.379181146622,1156,996,1.1606425702811245,2.4626783308023015,60.47637874808358,22.224078125,43.68269739583334,17.935618229166668,41.89040390105944,76.31994042212403,35.416669175805026,26.852930934102208,0.9953044303203642,0.7910650795223653,3.675441935995778
0,479189.5,5461.9649666547775,1168,1052,1.1102661596958174,2.564196419161939,62.25733513978108,24.58683125,48.63477916666667,20.309127083333333,44.904802069218476,83.83635766078007,38.662446355018496,19.9666146082992,0.9955341416584367,0.7900397126313026,3.57749383104581
0,547693.0,5778.148733019829,1261,1101,1.145322434150772,2.5349255878749593,60.9593381344999,31.117665625,55.796679166666664,25.364497916666668,51.01024731210738,87.70512155568261,42.757892492911914,20.005672073615827,0.9955821465516111,0.7655900995229794,3.9969151151046125
0,492611.5,5716.180256843567,1235,1034,1.1943907156673115,2.592286213375043,66.32958574602539,24.97244166666667,45.740897395833336,20.524928645833334,45.102623571564685,77.06298010601259,39.229499296077535,21.43000991381229,0.9962847217335977,0.7848614124515705,3.7348709208310655
0,460056.5,6369.934660553932,1272,1100,1.1563636363636363,3.041365571402643,88.1980095482323,23.783565104166666,36.2931046875,21.694625,45.07553725181801,64.66826320696005,41.827096483930625,28.238068458833354,0.9959640024375116,0.7958740510841489,3.599585793111413
0,431892.5,5327.631922721863,1143,935,1.2224598930481283,2.474469920176896,65.71927482881748,24.816535416666667,45.114721875,18.150866666666666,47.86147742135621,82.58028138282418,38.021245276475234,17.20989053709244,0.9956565251014798,0.8094552907066672,3.384049711064706
0,434894.5,5345.018795609474,1013,1023,0.9902248289345064,2.3828744672558515,65.69231371152901,24.44898020833333,39.3472859375,18.793290104166665,47.26879801444986,71.3615908834375,37.76371428145625,22.053566897350187,0.9962901837681574,0.7960803038485675,3.66868299252689
0,376175.0,4874.418721199036,888,1046,0.8489483747609943,2.469191200903835,63.16198011450958,19.271372395833332,36.8278703125,16.166716666666666,41.44670756477864,73.48797846711516,36.31654300973672,23.946014450721393,0.9946735480286348,0.8268512613366649,3.044534061885263
0,433818.5,3349.465407848358,1364,674,2.0237388724035608,2.119171957857952,25.86085775127794,20.353465625,36.9637671875,14.411886458333333,39.22377526994229,68.0154785554054,29.580586091282495,17.285524425212415,0.9971439577493655,0.8139414458883373,3.244538521163217
0,408980.0,3368.300979733467,1326,761,1.742444152431012,2.4673235855054036,27.740846716400398,18.53344583333333,30.376540625,14.8759125,37.141064553508606,58.158940838441914,30.993972216395157,14.408472893149314,0.9979469356371062,0.826781660683352,3.0184080285702173
0,354847.0,3001.943550348282,1151,690,1.6681159420289855,2.2381195275710377,25.39591733755012,16.774616145833335,30.108488541666667,11.2697,36.919310263701455,62.73158625932653,26.79619580885809,13.065358775631772,0.9975823556681143,0.8455820688565905,2.8034116892400673
0,411531.5,3080.9557428359985,1127,769,1.4655396618985697,2.1059457173995186,23.06576359115674,19.098940104166665,33.50074895833333,13.932711458333333,37.99632715147109,63.80814004417774,28.95598772926182,13.301293199261147,0.9978714586901527,0.825861324335737,3.0694334361770217
0,433998.5,3328.6613676548004,1274,779,1.6354300385109115,2.2867498389971392,25.530011049617745,19.949321354166667,33.09886354166667,16.3577203125,38.854978323620514,61.17567063009437,32.81501963708375,15.355807133218995,0.9978299141036435,0.816305527783888,3.319175454787831
0,475889.5,3562.5680046081543,1334,866,1.5404157043879907,2.4275467309112724,26.669827318017578,23.4035078125,39.4030890625,17.738945833333332,42.32888504377852,68.36312780795558,33.02491790762541,18.02915144637178,0.9972616160373786,0.7923360579784231,3.6349977181600615
0,441906.0,3230.796363711357,1211,769,1.5747724317295189,2.107368987974818,23.62051011701703,24.616790625,38.67306510416667,19.895179166666665,46.57194486481729,70.16047751205613,38.079107899558714,16.85847415032601,0.9969185861105105,0.8013364198700571,3.532767647553995
0,345569.5,2864.36281812191,1086,673,1.6136701337295691,2.114995681042453,23.74218313201625,19.392105729166666,33.0150546875,14.543722916666667,42.225495056714934,69.6591992303881,32.43666914116223,9.689311907100073,0.9975394683447157,0.8503038030858734,2.7527975692579694
0,348273.5,2862.4216961860657,1086,665,1.6330827067669174,2.073628915206009,23.52592995676304,17.613284375,27.793559375,14.201827083333333,38.49883460065662,58.584103139005926,31.9906892248109,8.816596516984049,0.9983862222826785,0.8558577144867905,2.6201683240199576
0,509619.5,3511.475512266159,1379,708,1.9477401129943503,1.9158058119832542,24.1954247693522,27.986155729166665,47.16698541666667,20.566946354166667,48.24482264432115,77.62335571417246,36.60807759592131,17.589815656065802,0.9968562803528505,0.7747655113725586,3.957244455016809
0,352178.0,3127.5902956724167,1162,789,1.4727503168567808,2.6032801594648163,27.775218944920677,17.751361979166667,28.291434375,14.471397395833334,38.54812567683534,59.28586689862712,32.1073061781277,13.575647393892844,0.9975018220506076,0.8473675710632285,2.7117936891366092
0,576924.5,3857.0675624608994,1420,988,1.437246963562753,2.431791334914707,25.786684707250366,30.857440625,49.779302083333334,24.210173958333332,48.11950588499703,75.4161109675594,38.65255322300509,17.381590451691252,0.9973149921021947,0.754225289969345,4.087205215348728
0,518311.0,3726.457391142845,1381,944,1.4629237288135593,2.515215768139206,26.79180007370698,27.6797375,44.6889328125,22.024891666666665,46.55156769484525,73.03055429505073,37.792826702915434,18.37748107913351,0.996979690056987,0.7757620806654342,3.773235875036738
0,519068.5,3599.4208203554153,1349,888,1.5191441441441442,2.307811011456099,24.959769745241815,25.7602265625,43.63393333333333,19.775172395833334,43.58949507730627,71.36818652817637,34.324036189832164,21.57259181668571,0.9967367490599794,0.7748184434668633,3.716205118225541
0,466878.5,3459.1466448307037,1310,812,1.6133004926108374,2.278365784674171,25.62914229385914,24.908005729166668,40.9303078125,18.969647395833334,44.825811343186714,71.72235952629988,34.9720983140883,13.751121396450259,0.9975459030896053,0.8059279473334184,3.4370361652373163
0,514333.5,3893.3173533678055,1436,1022,1.4050880626223092,2.853385983996765,29.470995014003353,28.513265625,44.1609921875,24.7976171875,48.448070578436756,72.51586789537679,42.57086836540577,25.152342605943943,0.9958793581322213,0.7661824666376107,4.048820855638946
0,437694.5,3291.8918207883835,1298,707,1.835926449787836,2.096635895584706,24.758254352689967,23.785203125,37.881546354166666,18.578611458333334,44.608339091129054,69.25245123131967,35.63321072674979,13.695693472677315,0.9974637211864216,0.8153590722048297,3.2632624881467405
0,463456.0,3370.6441254615784,1242,843,1.4733096085409252,2.259127080024857,24.514175715728456,24.192943229166666,40.602357291666664,18.2032984375,43.965178722459676,71.52537882243742,34.02611506952382,15.112837921499887,0.997312767864514,0.804207701767686,3.4276316014458637
0,389494.0,3114.7719770669937,1199,706,1.698300283286119,2.173317175617596,24.908739208105462,20.5290203125,34.69171197916667,14.376486458333334,41.80034533734698,67.95204891484421,31.255236821691547,9.87837694242588,0.9980561348747223,0.8380738751582699,2.927755148047132
0,533151.5,3622.7934000492096,1337,905,1.4773480662983425,2.269495631166751,24.617077921454058,28.3263828125,47.401608333333336,22.569650520833335,46.828221234072174,75.95751510107442,37.88836008664075,21.966451716210678,0.9962651966083992,0.7672323257201621,3.874722075358135
0,605685.0,3884.8005487918854,1403,1003,1.3988035892323032,2.323334736703072,24.91670638020379,31.083480729166666,51.935886458333336,23.708383854166666,47.11584401801966,76.08657351083987,36.93170840273063,23.0529016464247,0.9966515686359936,0.7375729558423789,4.330345867217316
0,533583.0,3623.8644642829895,1339,905,1.4795580110497237,2.2710524885537957,24.61171674414859,28.026377604166665,47.05274114583333,22.0331078125,46.37042361239359,75.39743434196353,37.091565643601264,22.162987315938267,0.9963115454818039,0.7670880370516145,3.8772415316999487
0,554656.0,3591.8156945705414,1273,912,1.3958333333333333,2.0931460220388853,23.259714099844338,30.762769270833335,52.827097395833334,21.5773484375,49.493394626811586,82.16369074015375,35.80856939643379,19.003524839183964,0.9964661716446314,0.7588164402318922,4.13714857276007
0,597705.5,3808.4746367931366,1426,930,1.5333333333333334,2.218785003651464,24.2669325597583,32.020569270833334,53.01990416666667,24.525908854166666,48.96767315162392,78.31470974982378,38.10537872933786,20.3699566393708,0.9968120379995056,0.7412656497340868,4.346411565886539
0,537646.5,3684.0726120471954,1339,951,1.4079915878023133,2.3684502735533477,25.244079540806545,28.822971875,47.25790104166666,22.691683854166666,47.37829390045573,75.33084587456653,37.894954163451025,22.75084428202016,0.9962308956277333,0.764422925142392,3.9624092403604605
0,426132.5,3495.2786861658096,1360,822,1.6545012165450121,2.6234093855784293,28.66942346327724,20.915116145833334,33.193484895833336,18.787828645833333,41.0291497804971,62.0568561847326,37.156635489783426,23.756968425231847,0.9963925046948572,0.8055700980021985,3.428555909839319
0,490983.5,3490.2248616218567,1336,817,1.635250917992656,2.2231134040145952,24.810751450269322,24.06119635416667,41.65856145833333,17.549473958333333,42.827602084622235,70.61182604957612,32.58693338329716,16.40801676843395,0.9974765964523883,0.78883218860319,3.6669648506519463
0,498383.5,3703.3030697107315,1379,925,1.490810810810811,2.5594246197958,27.517872534160794,26.381388020833334,44.1328734375,19.898960416666668,46.231482880428985,73.835746687634,36.24424273767628,20.785299343912254,0.9965211645104665,0.7758557799231734,3.859037927440985
0,401356.0,3409.781207561493,1260,871,1.4466130884041333,2.7343804502735725,28.968317113583733,21.043299479166667,33.40606302083334,17.177876041666668,42.14124666484844,64.2884872470228,35.50155486191838,13.895106684578849,0.9975657928857801,0.823862911593226,3.100059997964906
0,421207.5,3273.5730588436127,1238,799,1.5494367959949937,2.3483959806033843,25.441808542314003,20.300419270833334,33.877748958333335,15.484122916666667,39.619035589905664,63.57538009861057,31.3348882870179,15.327599014407376,0.9975678107666435,0.8213580874041051,3.117458880742327
0,458459.0,3538.2177172899246,1391,766,1.8159268929503916,2.32410313681267,27.30666126075467,26.0959984375,42.698141666666665,20.577802083333335,47.74189863024753,75.32840111724086,38.24420188846709,21.87416408130047,0.9956949890575213,0.7877687648330696,3.7026225271367084
0,570048.0,3848.5162609815598,1396,985,1.417258883248731,2.4121828337262827,25.982158363926345,31.130405208333332,52.729827604166665,23.53694114583333,49.07102774828857,80.41574976011039,37.85433765239784,21.840833464383753,0.9962140118756203,0.7492708258750331,4.208533471417661
0,709065.0,4141.192455649376,1489,1073,1.3876980428704566,2.253244765994655,24.186040708154128,42.54531822916667,69.34919322916667,32.324403125,56.763888667662414,89.71893536800279,43.54881813010723,19.171293846037358,0.9964552095947333,0.6945931678085768,5.067226554966406
0,465328.5,3394.626873731613,1228,883,1.390713476783692,2.3302333727678404,24.764207676643203,23.015140625,37.218338020833336,18.184475520833335,42.2875122417341,65.38813423566364,34.69492934750042,17.303910781182438,0.9974469323379419,0.7965476481538704,3.474129951310209
0,399348.0,3206.144562482834,1301,642,2.026479750778816,2.091514168093993,25.740364182463022,19.642819270833332,31.923752604166665,15.644175520833333,39.6757762546101,61.97679520713479,32.546510723796374,20.510925680197328,0.9966172947523707,0.8209135889332664,3.046952496908721
0,552379.0,3850.8148223161697,1398,1049,1.332697807435653,2.6548836939854703,26.845290635179673,29.863130729166667,49.42978541666667,23.7173671875,48.482326006823044,77.06482192443984,39.44707670893749,23.181823703566863,0.9962036106528581,0.7515587791178462,4.221778459738568
0,510702.0,3427.5558079481125,1250,877,1.4253135689851768,2.146555133913711,23.003902112384203,27.905295833333334,48.499738020833334,19.819405208333333,47.74207901007398,79.74646647693152,35.20937199306773,16.472719296988814,0.9968618440278382,0.7765521214767626,3.858356153250787
0,394421.0,3234.4532146453857,1252,731,1.7127222982216141,2.3203936910052962,26.52416478263041,20.82870625,35.056150520833334,16.412196354166667,41.935339116126634,68.25946080439333,33.841298255284364,12.565437471274315,0.9974850244883632,0.8300286779997437,3.0258802094770845
0,529220.5,3752.9599101543427,1373,947,1.4498416050686378,2.4568795048566714,26.614063678987666,25.900596354166666,45.7326546875,20.041008333333334,43.40139705483023,73.56999859065999,34.39013604012443,20.173406114890923,0.9969130696353425,0.7687286239052968,3.8647958700445395
0,519156.0,3666.4330129623413,1341,940,1.426595744680851,2.428056306774842,25.893432876707795,26.9797796875,45.2635671875,21.8847859375,45.57185744094844,73.86338430637906,37.52651042361875,23.792777175554363,0.9961186417969095,0.7691872253037353,3.905285900501619
0,593538.5,3980.8421701192856,1461,998,1.4639278557114228,2.4565853773596826,26.699370611005055,30.7243140625,49.279828645833334,26.713325520833333,48.13328279234686,73.47591599173704,42.305678703402165,31.962429370940157,0.9955928226647581,0.7283326647055793,4.644036426289509
0,364105.0,3226.7029938697815,1147,862,1.3306264501160092,2.715463945839799,28.595081667783223,17.615623958333334,29.3753203125,15.125166145833333,38.3195468486201,60.53266628248906,33.525229252859255,15.581151921554525,0.9972978433087254,0.8374881428165355,2.9774651132431966
0,544322.5,3931.63609790802,1426,1016,1.4035433070866141,2.6616867757625307,28.398169111828746,27.876830729166667,45.3992484375,23.455582291666666,46.35948799034083,71.95597095010706,39.59655473470962,29.1875507634024,0.9957827585456487,0.7513725279359902,4.2874274207897605
0,417209.5,3437.229910969734,1359,755,1.8,2.459304018724406,28.318025981826896,20.687084895833333,33.01022239583333,16.647423958333334,40.716254653292395,62.205955713514996,33.93430011816722,18.389205804342723,0.9971278000817416,0.8133124452172956,3.177158888378325
0,586979.0,3735.4035732746124,1417,894,1.5850111856823266,2.1581657946877146,23.771276068194506,31.64255208333333,50.46131041666667,25.149751041666665,49.00538967751612,75.65284843992644,39.32618164997953,21.301454824148596,0.9967947262146784,0.743818826582979,4.327533585208801
0,598790.5,3788.107103705406,1404,917,1.5310796074154853,2.1501142720200135,23.96456762280524,33.660400520833335,55.199641666666665,26.137856770833334,51.097533991438866,81.24548494170777,40.18828245985685,20.480069030184936,0.9964822966895243,0.7389205275451268,4.369650913009703
0,602397.0,3784.2664865255356,1406,911,1.5433589462129529,2.126282169399914,23.772815669799684,36.09247083333333,58.7071125,26.447761458333332,54.641676670407094,85.6821537308325,40.66810444379514,19.862426372156598,0.9962537516494352,0.7308838525356554,4.585400120468054
0,542535.0,3653.8888578414917,1355,911,1.487376509330406,2.275254131069885,24.60837325786945,26.199053645833335,44.9096328125,19.306153125,43.356028308263134,71.20878048855535,33.27729082794129,22.143610828065018,0.9968881678320872,0.7630522998071951,3.943010849237063
0,531331.0,3725.143687725067,1385,939,1.4749733759318424,2.4476550398903885,26.116856524836518,25.681956770833335,44.762046875,19.137615104166667,43.020399110773205,71.839558980831,33.653484203901854,19.63263784809209,0.9971463475861697,0.7703198545343821,3.8548445035402654
0,480563.5,3383.7395741939545,1237,876,1.4121004566210045,2.2548778673369907,23.825557925157202,23.577824479166665,39.807242708333334,17.650357291666666,42.29516644734688,68.45780201793293,33.2258094329771,17.23761735736433,0.9973823585104682,0.7921358893004069,3.5380992016901605
0,420707.0,3374.2664915323257,1216,895,1.3586592178770949,2.5868835079996293,27.0631920930193,19.211957291666668,31.639344270833334,15.247380208333333,38.09150584915892,59.44336604287748,31.62230955142046,13.938697637070703,0.9980440420848203,0.8242219876191279,3.088764053296736
0,357748.5,3131.975075483322,1178,771,1.5278858625162126,2.5387611688099323,27.41945213871969,19.248779166666665,30.14334375,15.468392708333333,41.551963922313334,62.15086739695867,34.678721996527564,10.399909580180301,0.9980064522032329,0.8443559602483856,2.817056368495264
0,566004.0,3759.771096944809,1366,981,1.3924566768603466,2.3675557063200965,24.974874208347593,30.9877953125,51.633663541666664,23.3489203125,49.06699615814178,79.26991446485835,37.80461315725491,19.515413732919328,0.996640838950477,0.7550256910993299,4.108601775766375
0,476610.0,3492.66850566864,1309,846,1.5472813238770686,2.3235223767860513,25.59479089924595,24.785625,40.29655625,19.319209375,44.32631578965676,69.71700332277089,35.569865379043044,17.92964188048967,0.9970674736485108,0.7930630622534443,3.5420122684258066
0,412622.5,3326.200481534004,1267,798,1.587719298245614,2.450341413761974,26.81290924115152,21.526720833333332,35.38104270833333,17.099480729166668,42.837702673837065,66.94085280426866,35.15931662834224,13.965729032627952,0.9975263577147113,0.8165499169458152,3.2652810173865365
0,374600.0,3208.820745587349,1257,703,1.7880512091038407,2.3589722370528565,27.486734055824215,18.6769828125,29.9015203125,14.494603125,39.440640537932616,60.31705761865362,32.0156006737144,12.20965441036612,0.9979336209132915,0.841466538769713,2.8584156479248333
0,584459.0,3813.771106362343,1429,945,1.5121693121693123,2.310521353935862,24.886005779232157,33.263190625,56.49885729166667,23.7460015625,51.33274951102438,84.50973958753241,37.725269436606865,19.232081337857032,0.9963929901785294,0.7438832055627786,4.304000519598062
0,464899.5,3484.0827219486237,1351,811,1.6658446362515413,2.356769581382643,26.110659214262288,24.0215625,39.51932708333333,18.426733854166667,43.78614962063073,69.2598984908572,34.92334933746871,16.533333979077227,0.9972948077714203,0.7959795476201961,3.4876462234212773
0,637211.0,4002.7416698932648,1459,1013,1.4402764067127345,2.3194310832675518,25.143854823441405,32.84228541666667,55.18604166666667,24.4031140625,47.98375087449089,77.77236203041498,36.921659189177575,20.098140612223673,0.9971089402577752,0.7321458745639302,4.457661420860597
0,645296.0,3967.1091961860657,1478,976,1.514344262295082,2.2354516376980484,24.38873846182845,34.47679114583333,55.33082239583333,26.172711979166667,50.18476309364978,77.15704760814089,39.346429293856126,19.44230528235455,0.9972834671091536,0.7206166270012142,4.7115589104261595
0,599219.0,3780.5751391649246,1312,1005,1.3054726368159204,2.200464270992742,23.852295042166368,28.607021875,49.929847395833335,20.69256510416667,44.03055406317227,73.74317539728419,33.30853358083567,20.429372109012476,0.9972530514310743,0.7459835237543423,4.20168158675312
0,446637.0,3584.4330052137375,1358,882,1.5396825396825398,2.681721397913742,28.766447851086195,22.158956770833335,37.4523296875,17.348742708333333,41.89636684893859,67.43210357184951,34.1383181334658,19.007509215800365,0.9969738566719661,0.797887999526675,3.4961811247954824
0,709399.0,4788.065470457077,1256,1097,1.1449407474931632,1.942252526434348,32.316892114851235,34.345909375,59.503774479166665,21.3317265625,47.82089027511186,76.97842059848092,34.82690869811588,13.847163789110187,0.9983656404775703,0.7100657746692149,4.859608425455005
0,759777.5,4821.160924077034,1234,1115,1.1067264573991031,1.8109380706851677,30.592630942410537,40.42241875,73.28039010416667,24.787667708333334,51.64849652845328,89.47601498116867,34.71970994619503,23.053334391652424,0.9964467365533223,0.6673453062030237,5.369190801142994
0,98.5,40.3847758769989,13,13,1.0,1.715736040609137,16.557666219649057,28.791580208333333,53.601079166666665,18.7591359375,44.13268387703657,77.38946377119906,31.64117023395673,16.61337347572929,0.9977692839093864,0.7373077366820097,4.382258675285868
0,719974.0,4741.036037683487,1255,1038,1.2090558766859345,1.809357004558498,31.21977003421448,42.3709296875,75.973075,26.669016666666668,55.65228623093068,96.7263629343248,37.42811126056267,17.893360222956538,0.9964515355085535,0.6869178468228826,5.240514049778698
0,653015.0,4123.649170160294,1089,1031,1.0562560620756547,1.7193464162385244,26.039956936002508,30.286305208333335,59.0419484375,19.832445833333335,44.18790609377955,81.4429277880084,31.648332163421067,18.160938866412547,0.9974563280865446,0.7224880124646219,4.5088292194926165
0,678922.0,4352.526373386383,1132,1009,1.1219028741328048,1.6823552631966558,27.90377367506727,36.681590104166666,63.95922604166667,23.588477083333334,51.25698845678577,85.21519274744567,35.91989146776094,17.9661108301025,0.9972292749610664,0.7086105661715393,4.865710882037767
0,690170.0,4645.261430978775,1157,1092,1.0595238095238095,1.830627236767753,31.265418320325395,33.802363541666665,62.6974234375,22.778930729166667,47.26879452306428,82.76268949172086,34.303685293735725,28.694410729821758,0.996097787545667,0.692872619448179,5.066056546555858
0,629379.5,4411.254292607307,1069,1061,1.0075400565504242,1.8021066780853205,30.918014384082092,28.647283333333334,55.526086979166664,18.154994270833335,43.4568691385845,78.7538579457826,31.22024056676761,16.720707861301886,0.9977698950110839,0.7353628146380939,4.43216031835752
0,610655.5,4407.254295349121,1149,968,1.18698347107438,1.8213739170448804,31.808262471840962,29.962726041666667,54.099922916666664,20.794238541666665,46.0926185705878,78.15661236284309,34.876286874903926,19.97435129084883,0.9972566007136999,0.7335358308444094,4.503629604046845
0,610432.5,4420.62687420845,1112,1009,1.1020812685827552,1.838054166513087,32.01327249282103,29.955874479166667,54.115211979166666,19.862014583333334,46.13678345782513,78.18882740447867,33.960243555022586,16.568401267220636,0.9977074644903995,0.7384642052746996,4.431949529540394
0,633333.5,4522.8766528368,1120,1019,1.099116781157998,1.8020205784156373,32.299591316069986,34.59071822916667,60.3949078125,21.229417708333333,51.04554894481886,84.5325979615682,36.07859325796166,15.105157135378175,0.9976052031478145,0.7323802615584079,4.546821774196489
0,546535.0,3950.5953500270844,1030,945,1.08994708994709,1.7809472403414237,28.556640690267997,26.759229166666668,46.49724635416667,19.153996354166665,44.311901079986185,72.8115671522557,34.32287023342311,13.857981948032577,0.9980429504073379,0.7716536583864978,3.8466084555363316
0,541312.0,4234.678610444069,1080,973,1.1099691675231245,1.9412834003310475,33.127850359409194,26.086965625,48.11016927083333,17.650423958333334,43.83919748282808,75.73759804776128,32.447697814576806,15.951706669264642,0.9976917298780057,0.7638567307725321,4.063753475381649
0,109.0,43.79898941516876,11,17,0.6470588235294118,1.7155963302752293,17.599554805413444,27.089986979166667,50.524781770833336,17.011625520833334,44.17433081399667,77.39188701309185,31.269630996539835,17.18505773651276,0.9975079395417176,0.7554501903807822,4.129985409237689
